is_fall,filename,time_start,time_end,gyro_x_list_mean,gyro_x_list_std,gyro_x_list_min,gyro_x_list_max,gyro_x_list_rms,gyro_y_list_mean,gyro_y_list_std,gyro_y_list_min,gyro_y_list_max,gyro_y_list_rms,gyro_z_list_mean,gyro_z_list_std,gyro_z_list_min,gyro_z_list_max,gyro_z_list_rms,accel_x_list_mean,accel_x_list_std,accel_x_list_min,accel_x_list_max,accel_x_list_rms,accel_y_list_mean,accel_y_list_std,accel_y_list_min,accel_y_list_max,accel_y_list_rms,accel_z_list_mean,accel_z_list_std,accel_z_list_min,accel_z_list_max,accel_z_list_rms
0,D01/U29_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:11.150,0.23546813791554355,0.8059786864340296,-1.1,3.1,0.8318983436091327,0.0632332020181077,0.2473728504153207,-0.3,1.0,0.252918758532481,-0.06011112637362636,0.615655389592405,-1.6,1.1,0.6124249138248692,-6.389717182042764,2.45738258177627,-11.7,-1.3093023255813954,6.837136844955319,-3.256596515887214,2.1424194554732967,-6.7,0.1,3.886332817453418,4.536284351307607,3.741179699772971,-0.7,9.672093023255814,5.856139748246432
0,D01/U30_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:10.500,0.19156128788512689,0.8388592341795628,-3.3,2.1,0.8522363788815662,-0.05771901461367406,0.38291772760705417,-1.0,1.4,0.38343832755921603,-0.20118371741429017,0.36578962916063595,-1.0,0.6,0.41424738972995234,-8.432306022408964,1.6634584321707335,-13.6,-5.9,8.591596879044266,-2.4895116713352006,2.1837384006901708,-8.8,2.0,3.2971210921514653,1.223750933706816,3.0633221106975332,-2.0,7.6,3.270142176505316
0,D01/U30_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:10.800,-0.0377140637140637,1.1338195778665716,-2.6,3.5,1.1230575448534632,0.24156116106116102,0.6800078530164313,-1.2,2.3,0.7152022518798107,0.18284188034188031,0.6143473177936523,-1.0,1.8,0.635063246889319,-8.448320648649597,2.4542256876248456,-14.7,-4.3,8.790726991192527,-2.927852415128731,0.9284496437575208,-5.6,-0.5,3.068729074217654,1.972901475717265,3.7153018746922215,-2.5,8.6,4.173696070939649
0,D01/U30_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:09.025,0.533260164306967,0.4887485355528773,-0.5,1.9,0.7200444647531665,-0.07659477847687964,0.7984252834862512,-0.9,1.6,0.7941032897135112,-0.40524474677587746,0.9747605757893458,-1.3,1.6,1.0466032301213093,-9.298017241379311,2.0942908022152147,-16.9,-6.2,9.526355940544386,-3.1941163793103446,1.721387703729402,-10.0,0.5,3.620261255572365,-0.003946120689655119,2.053688586809896,-2.5,7.3,2.033051806332013
0,D01/U31_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:09.700,0.01808589271089271,0.4650432174614095,-1.6,1.1666666666666667,0.46072441843239925,-0.11279750204750204,0.2238421246747565,-0.6,0.3,0.24864928576508574,-0.07064260851760847,0.6843891362365183,-1.4,2.0,0.6811836009041676,-8.45320367965368,2.2926947757437,-12.6,-4.4,8.752598059875623,-3.5188716776055493,1.9395171268462355,-7.0,-0.9,4.0086094889721755,1.708596355257646,2.1806950315522373,-0.6,5.7,2.753111641293101
0,D01/U31_R01,1970-01-01 00:00:05.325,1970-01-01 00:00:14.900,0.500439464139464,0.7868331171000651,-0.9,2.4,0.9258314556928225,-0.16487369252369255,0.23029360271982127,-0.6,0.3,0.2813499157117316,-0.20522951327951322,0.654250515209299,-1.4,2.0,0.6794129929869949,-9.545193722943722,1.3639575389279692,-12.6,-5.2,9.640222807236498,-2.0549354256854255,1.186575527081016,-4.1,0.6,2.3669731421322,1.0782547619047618,2.0220334804065616,-1.1,6.9,2.273649124103732
0,D01/U31_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:10.700,0.039766657169990526,0.5712628196066257,-1.3,1.4,0.5669177823159982,-0.03918933177933179,0.2425654327689428,-0.8,0.4,0.24330440422690128,0.046444620564620565,0.6384675372532054,-1.1,2.0,0.6337547498702012,-7.271022222222223,2.9567536643752423,-11.4,2.1,7.838067908815915,-4.29111111111111,2.3455689443799144,-9.7,1.0,4.879066956630535,2.034411111111111,2.1960703502208605,-0.9,6.5,2.9774316201164277
0,D02/U01_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:12.325,0.646404761904762,2.9744967410839838,-7.5,8.3,3.0147167962642865,1.109704761904762,1.9707067983861115,-2.9,4.6,2.244427819756126,-0.7457476190476189,2.6224426078828866,-5.6,5.8,2.7010739786836635,-0.41822719298245603,7.1184626569559715,-11.9,14.7,7.05931826534667,-3.168562280701755,8.219954686258976,-39.2,8.3,8.732473239005877,-0.12495964912280705,3.2790907266218854,-5.9,10.3,3.2485384694440955
0,D02/U01_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:07.800,-1.0469545250827603,1.4367606609467387,-3.7,1.1,1.7661000397764832,1.029845332314744,1.7236386608124787,-1.6,4.8,1.9930110478562213,0.21525850776674307,1.6694695033420321,-3.4,6.2,1.6666499570405522,-4.0872110177404295,9.95847589680652,-34.7,17.2,10.672071553689547,-8.722614379084968,13.715599537949032,-39.2,9.1,16.138132447030532,0.7480513538748832,4.844626412511285,-8.3,14.3,4.853923959365244
0,D02/U01_R02,1970-01-01 00:00:04.525,1970-01-01 00:00:11.900,-1.372629640947288,1.9464139875235553,-4.1,4.4,2.3657702749459597,0.08268265851795262,1.7560144162959401,-2.8,3.8,1.7403308075345858,0.4373495416348358,2.487205352921308,-5.4,6.5,2.5007481440194255,-3.1096596288515403,9.961383849346188,-27.9,17.2,10.33995008873079,-12.196309418767507,15.09464447897335,-39.2,8.5,19.288371873903344,-1.3605524159663864,3.767545661166701,-9.5,9.4,3.9700900719490586
0,D02/U01_R02,1970-01-01 00:00:07.900,1970-01-01 00:00:17.625,-0.45102434307056155,2.047338521374164,-4.5,4.4,2.0763395865615837,0.2585638891920405,2.0754808625749686,-2.8,4.2,2.0708268105978225,0.6096801538797336,2.9547566043847593,-5.4,8.5,2.987923149842891,-2.082715184407096,8.751121314419256,-23.7,14.4,8.910004731415649,-9.49115099307839,13.53000346922545,-39.2,8.5,16.415898427229642,-1.4104401275727683,4.7366815202129375,-10.7,12.2,4.896608024021905
0,D02/U01_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:14.900,-0.7352367376824924,2.763469726251806,-6.652941176470588,3.6,2.832772968275082,0.727542341250792,2.1572484265744443,-3.0,4.1,2.2560949042075866,0.439398664866373,2.500446317874244,-3.5,6.0,2.5140123984351783,-2.4294999036051665,9.198224292384316,-21.2,16.3,9.424311821664553,-6.684784304511278,12.860282534863972,-39.2,10.0,14.37934180471544,-2.2906431222286487,5.785049661697732,-15.9,15.2,6.168023144408286
0,D02/U02_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:09.775,0.1631757255186996,1.7683601656594183,-5.0,2.7,1.7581757703312089,0.10671926092717023,1.4092666827227243,-3.3,2.0,1.3991786633680872,-0.8654395652851619,1.5499439604017398,-5.4,1.6,1.761608752231631,0.06957692307692326,5.825072542946289,-18.6,13.2,5.766947344670304,-5.544080586080586,10.158255091325703,-38.8,5.3,11.483169123347063,-2.2863937728937733,7.260886358248059,-24.5,16.2,7.542788461701171
0,D02/U02_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:19.500,0.9133686147186149,2.4829164996554858,-6.3,6.3,2.62217830891212,0.10183982683982683,1.9909662446841683,-8.0,3.4,1.9735853176523963,-0.5434494588744588,1.3961340701365892,-4.7,2.0,1.4851073527900862,-2.6212691968273742,6.542892249677456,-28.3,7.6,6.987438902295143,-3.457627365258115,6.630236927859647,-39.2,4.4,7.418627088764094,-0.9374522020098116,6.813056408376877,-16.6,11.8,6.80941990938316
0,D02/U02_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:10.200,-0.9440438843009162,2.2887050180664046,-4.3,6.0,2.4545113774464067,-0.8801329060355808,1.7525041769023721,-5.9,2.8,1.9453738469882063,-0.1993791055507621,1.6052572386296453,-4.1,3.2,1.6015822844486134,2.167244444444445,4.788434931685524,-5.7,15.6,5.212242837307346,-6.8169026183970844,8.710289314613854,-39.2,3.3,10.991902403774326,-4.007485063752276,5.875268943295494,-19.5,9.1,7.063168268498854
0,D02/U02_R03,1970-01-01 00:00:05.800,1970-01-01 00:00:15.825,-0.34861985071458756,2.312741893827087,-4.9,6.0,2.3158875979688447,0.020425312309522815,1.4147290902079503,-3.7,3.0,1.4006592819418804,0.2767737301684671,1.5557187218033366,-4.1,3.8,1.5647553240853302,2.13482274909964,3.894594417453236,-5.7,15.6,4.407037160383617,-5.24489119147659,7.34810641326697,-25.6,8.4,8.967923846348718,-4.281780462184874,9.7127593712088,-31.4,9.9,10.525425627369774
0,D02/U03_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:09.200,0.11242078754578758,1.8834521562744668,-4.7,4.4,1.8679086214126897,0.678209607059607,1.3790536998807326,-2.3,3.7,1.5243758054100665,-0.576284965034965,2.025733088980464,-5.1,4.3,2.0865346912428455,-5.1493689393939395,10.938084880193651,-36.5,11.4,11.990198801662531,-6.206683730158731,10.502531188293814,-39.2,8.6,12.1086754461452,0.6259095238095239,3.793007735900233,-5.6,9.6,3.806695714514426
0,D02/U03_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:08.600,0.4749014492753624,1.1126828434129297,-1.9,2.6,1.1995137491287091,1.0787628019323672,1.377557593772676,-1.5,3.8,1.7388044192808236,-0.8239898550724637,2.379482858472987,-7.8,6.5,2.4955278362610547,-2.455604166666667,8.796986309750986,-38.7,7.0,9.048161172007164,-3.578450000000001,12.718148588058584,-39.2,23.1,13.088987044087016,0.46119166666666667,5.256708551285183,-23.6,9.8,5.224272470946978
0,D02/U03_R03,1970-01-01 00:00:03.700,1970-01-01 00:00:13.100,-0.10719523809523805,1.2871458323346878,-2.9,2.6,1.278710414790198,0.8446523809523809,1.3625517741516249,-1.5,3.9,1.591494277447265,-0.23313333333333333,2.5041563038339465,-7.8,6.5,2.489926498766937,-2.8897633799171847,8.576217184999608,-32.0,6.8,8.968344527955388,-5.635370082815736,12.830954402092134,-39.2,23.1,13.895974921591174,0.7698709627329194,5.502965718872366,-23.6,9.8,5.501788833486985
0,D02/U04_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:11.900,0.42788364232863324,1.7369769794323744,-4.3,3.3,1.7719570135612415,0.6204696632828756,2.675345537062865,-5.1,13.7,2.720166699098221,0.9416087690712192,1.4471658577313102,-3.0,4.6,1.7143600302676656,-0.28971913250148523,6.291007435107987,-17.5,14.8,6.234514915640969,-6.8137109625668435,12.074446107570205,-39.2,5.6,13.75874488861279,0.5681176173499702,5.87914954949987,-11.4,19.6,5.847723408645473
0,D02/U04_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:15.200,0.37548014748409486,3.25407365638231,-4.2,10.9,3.2431775768669815,1.0425156304222094,2.3808334112876746,-4.0,8.4,2.5771765980103596,-0.09880109890109887,1.6755031629173032,-5.6,2.9,1.661603529459129,-0.08955044542931326,6.599784050874785,-12.5,17.3,6.53406655996816,-9.698485139672307,16.675715485072633,-39.2,22.1,19.14624013232765,-3.6004877159996416,8.526915466459961,-39.1,6.3,9.177016585894096
0,D02/U04_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:13.525,-0.10672180639651298,1.7359051589389372,-5.9,3.2,1.721769128069944,-0.2570896706387367,4.690496136613849,-12.1,16.4,4.650466000970955,0.05927237191068299,2.254105028220895,-4.6,7.5,2.2322371967955434,2.3056218954248364,9.489805299886568,-17.6,32.6,9.67321915712771,-7.700567973856209,13.658358023623565,-39.2,10.0,15.560156687624728,-4.372722549019608,11.223601791442643,-36.3,16.1,11.940291241009222
0,D02/U05_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:11.550,0.035576874003189755,1.5275014713893025,-1.9,6.3,1.512567765145877,0.5508169172932331,1.2245740107884373,-1.9,3.2,1.3315363885816003,-0.3359424925951242,0.7380193780791704,-2.3,1.6,0.8041371205851544,1.8402315126050421,6.731618558705967,-9.8,16.5,6.913381710241447,-6.8602243697479,7.394776864229598,-21.3,6.6,10.032534514149123,2.3351511554621847,2.764332901423152,-3.1,7.7,3.5974486210297862
0,D02/U05_R01,1970-01-01 00:00:05.625,1970-01-01 00:00:16.625,0.018737360642986742,1.858360250600454,-3.7,6.3,1.8397782076314013,1.0645206118745139,1.4904537052580078,-1.9,3.5,1.8194030162865695,-0.25965903984098176,0.8297726847199439,-2.3,1.6,0.8614958334851872,5.277533333333333,4.058511746689261,-6.5,16.5,6.632830868528074,-8.329016666666668,8.332049298507247,-28.1,7.6,11.72207759896304,1.8938958333333336,2.5372020716540513,-3.1,7.7,3.145709441902551
0,D02/U05_R01,1970-01-01 00:00:11.625,1970-01-01 00:00:20.950,0.12226722584653617,1.3630249836043424,-3.7,2.9,1.3548541022291785,0.8644641192917054,1.2563383645581525,-1.8,3.5,1.5146341400081489,-0.08468434296365329,0.8936750075904792,-1.8,3.7,0.88873694463052,-0.4207500000000001,6.906588496384367,-11.6,12.5,6.850107731103292,-5.939383333333334,8.277439903788348,-31.7,7.6,10.120373783309038,2.1287166666666666,2.4745405550688417,-2.2,14.3,3.2453533839092543
0,D02/U05_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:12.650,-0.08589032111561945,1.4049945252832394,-2.7,5.5,1.3935230787524482,0.2437923781697412,1.170079515906532,-2.7,2.5,1.1836972060991107,0.03221745883135925,0.738543383723911,-1.3,1.3,0.7318301494903495,1.2175803030303032,6.905636833153246,-10.1,12.9125,6.943814907117133,-7.270545454545457,11.290500749127482,-33.0,16.0,13.33366904604051,3.4600696969696974,3.954059953262863,-6.0,14.2,5.2243641354336265
0,D02/U05_R02,1970-01-01 00:00:06.525,1970-01-01 00:00:18.725,-0.42811071177459403,2.1447859258554374,-6.8,5.5,2.1659601371975348,-0.13290438416115985,1.4916856954214313,-2.6,2.5,1.4826622221449084,0.009112164757201271,0.9543915872691812,-2.4,1.8,0.9448434089095112,1.3847078431372546,7.901329917159491,-17.1,16.7,7.943538882730382,-7.867594607843136,10.992840455484988,-33.0,16.0,13.42850458418639,2.8540303921568624,4.097389180720738,-6.0,14.2,4.959668901819622
0,D02/U05_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:11.225,0.1108571141277024,1.1103536612629166,-3.3,2.5,1.10477004293703,0.29341050779286076,1.3998676874848102,-2.8,4.6,1.4165192119057382,-0.23242639517345404,1.11478313196719,-4.4,2.5,1.1277892674899561,0.8478555311355314,6.728213953264972,-9.2,21.1,6.714338742018338,-7.825156923076923,10.202611893746564,-36.6,7.4,12.776717283250388,3.0812375457875465,3.9458253875629667,-2.7,15.6,4.975155479271433
0,D02/U05_R03,1970-01-01 00:00:05.025,1970-01-01 00:00:17.325,0.07903479853479851,1.2358694162775576,-2.3,3.5,1.2259984703040467,0.17379554655870444,1.4517309105463936,-2.8,4.6,1.4476108164512942,-0.15742028147291307,1.064726791858599,-2.5,2.8,1.0657163898028807,1.4946173493173496,6.992511192246368,-10.9,21.1,7.081750457273775,-8.017079953379953,10.337857691039385,-36.6,7.4,13.000286404009154,1.892160273060273,4.0178756820615025,-4.6,15.6,4.4046258632849495
0,D02/U06_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:10.400,-1.6818187665096023,1.67956431247565,-5.9,1.3,2.3649591788296997,-0.32027870683164905,2.4458656684180613,-4.7,7.5,2.4423742834866573,0.8736080870279147,3.1400090502927647,-5.5,6.0,3.228878255512684,-9.88818861547809,10.741052055696077,-38.7,20.6,14.520298529065439,-5.476331586542113,8.449269181717433,-20.6,10.9,9.997627436385917,4.701235847193741,5.608670336856619,-10.9,19.7,7.275277161697972
0,D02/U06_R01,1970-01-01 00:00:06.000,1970-01-01 00:00:16.250,-0.8502411689999874,2.4774617346560204,-5.9,5.2,2.5957600735071003,-0.5166644264012472,1.6974467794503825,-4.7,4.0,1.7580219529896874,-0.12641851154063527,3.0937366878810537,-5.5,5.8,3.065251082721048,-7.489695238095238,11.879656945940113,-37.8,17.2,13.942713470831466,-6.374554166666666,9.192763508053552,-33.1,10.4,11.110882220619043,5.4318776785714284,7.0915174592300625,-7.6,32.3,8.876323709286183
0,D02/U06_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:16.500,-0.22718191122602885,1.7679754117035922,-2.5,6.9,1.764889213534104,-0.11982377720318894,1.4895362879356089,-4.7,2.6,1.479426146719968,-0.08445542986425345,2.5352282396650128,-4.5,6.5,2.511168513318972,-8.675385736947453,11.329551746891527,-38.7,14.8,14.179347150507823,-3.4292346199687875,9.445378775170504,-37.3,12.0,9.959444094983672,7.466559425812821,6.766925810884466,-6.6,21.9,10.031199773237915
0,D02/U06_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:13.600,-0.4458466745998507,2.5221309140842316,-7.1,3.6,2.5362769403350884,-0.3812394913011974,1.949314503626616,-5.8,5.5,1.9670216173432595,0.7648356002738944,2.810242745107553,-3.8,6.7,2.8852189684922305,-8.352529942052877,7.500728378192272,-36.4,8.3,11.175887620777166,-7.565454472585433,7.999194942847325,-23.8,8.3,10.951871014386704,5.142288925730271,4.342162789152259,-7.6,14.8,6.702270177293418
0,D02/U07_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:09.900,-0.20306376058723882,1.591559532897491,-2.9,5.0,1.5885954181872657,-0.43427083003952566,0.9802281303069258,-3.4,1.1,1.0631187128064907,0.2868525948930296,1.8098971932569852,-3.2,4.8,1.8145240985870612,-1.1015496886154779,4.913360790652528,-15.5,7.0,4.9871538667288045,-5.036427280322017,7.435848376919968,-35.1,4.6,8.919170589960945,4.032087035771246,4.073181346433804,-4.0,13.1,5.702343028909444
0,D02/U07_R02,1970-01-01 00:00:05.200,1970-01-01 00:00:15.400,0.6353572384137601,1.7738932923980093,-2.4,5.0,1.8674694870233133,-0.893158369167065,1.143800421920475,-3.4,1.8,1.442167011651188,0.10179959123002598,1.8725806966800271,-3.8,4.6,1.8565533800679377,-1.5860873440285206,4.410546491369489,-13.0,7.0,4.6453778111547095,-6.509086452762923,9.326364856826281,-39.2,4.6,11.296444850630364,3.597413992869875,4.218806693712664,-4.0,15.5,5.512145748856108
0,D02/U07_R02,1970-01-01 00:00:10.000,1970-01-01 00:00:19.325,1.146392559164973,1.0213191049444257,-0.9,3.8,1.5285439998740007,-0.6781793114931045,1.091826319152836,-2.6,1.8,1.2759977255105885,0.26859705696602254,1.7970215748308922,-3.8,4.6,1.7991234500751623,-5.14903431372549,5.2533100943119075,-24.3,4.1,7.318324669757549,-6.0878137254901965,8.631584571258413,-39.2,3.4,10.491694006347945,4.848338235294118,4.596038473153453,-1.2,19.0,6.648870723482858
0,D02/U07_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:12.175,-0.22688751713385863,1.2234277266890936,-2.9,2.8,1.2322004057028133,-0.04631156468473543,0.9360754300937117,-2.7,1.7,0.9278239205970997,0.07312357435040359,2.4882442307754813,-4.2,4.1,2.46432124977112,-1.6682869340359092,5.211928244677904,-14.0,9.8,5.422554140014906,-4.5797200884725475,8.904615429864734,-35.5,4.0,9.933789232889351,3.112873113453032,4.9474874559695925,-4.5,14.8,5.803279978158534
0,D02/U07_R03,1970-01-01 00:00:06.500,1970-01-01 00:00:19.750,0.5210983589241303,1.6389384704639014,-2.7,4.3,1.7040951920126537,-0.034223354886694306,0.8441241254757124,-2.7,1.2,0.8363407597657991,0.8103248180534932,2.541567536383551,-4.2,4.4,2.6432935027938544,-2.9553656314699794,5.875340061351397,-13.5,10.3,6.524064257459775,-8.647829813664595,10.844054165773834,-36.6,4.0,13.785013638779553,5.9085727329192546,5.872483777979629,-2.7,21.9,8.289003326599532
0,D02/U08_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:08.300,-0.7148818993506493,1.6776038430838034,-4.7,2.3,1.80807181584752,0.00017499999999994741,2.166716561582093,-4.9,3.7,2.144939970184351,-0.8215051948051949,2.1909752885416003,-5.6,2.9,2.319318013078817,-1.8764772645900467,6.061737660231099,-13.5,9.5,6.287363288116733,-9.239072950232725,11.158408212078468,-37.8,4.0,14.400706278879332,-0.3935827067669173,4.777631128086884,-14.3,9.9,4.745961584253441
0,D02/U08_R01,1970-01-01 00:00:04.625,1970-01-01 00:00:12.900,0.005798076229326199,1.204330105081646,-2.4,2.8,1.1922400763494783,-0.23478324175824178,2.225284764006644,-4.9,3.7,2.2153955867772717,-0.4811084508084508,2.6683118081607256,-5.6,6.9,2.6849498112437535,1.54055,6.066240765891336,-11.1,11.0,6.199724654504155,-14.02130238095238,10.977070171970942,-37.5,3.2,17.739308572412497,-1.7467309523809524,3.4296293869626644,-14.3,3.6,3.8181382370581103
0,D02/U08_R01,1970-01-01 00:00:08.400,1970-01-01 00:00:18.900,-0.2302612008906126,1.6271215653795128,-4.1,2.9,1.6271429922991412,-0.2990425554837318,2.2941226953778804,-5.5,5.7,2.2906692062821197,0.3858006655653714,2.2626466682372923,-4.8,7.0,2.272888184651919,2.7471931478968794,5.342689930468985,-8.5,12.9,5.95990932574679,-15.604994149382955,10.361411852989882,-39.1,3.2,18.674247531769783,-3.0627981165600575,3.122854173966069,-8.7,2.6,4.3517704593445625
0,D02/U08_R01,1970-01-01 00:00:13.300,1970-01-01 00:00:24.200,-0.5941987717470242,1.5512168378948035,-4.1,2.9,1.6465783871260602,0.5957311452117079,2.4320926520968675,-5.5,5.7,2.4802557876943165,0.07446006756970101,2.177418035666716,-4.3,7.0,2.156819560757981,1.7644764812302127,5.4037268139282375,-8.5,12.9,5.632906484470538,-12.529316768430572,9.950347610030345,-39.1,3.2,15.93778553918026,-2.290233830845771,3.6502794530411173,-9.0,8.0,4.278226301113438
0,D02/U08_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:09.100,-0.8086095287841915,2.160382208171367,-8.4,2.4,2.2864285752492504,0.08599111983591254,1.1576308003919913,-3.5,1.6,1.1492177171043407,-1.3900971575515455,1.6766026723580358,-4.2,1.8,2.164981916315199,-2.034607453416149,6.063523484996237,-12.6,11.1,6.338029520405805,-7.89821801242236,8.495286130128385,-29.1,5.5,11.537258620480417,-0.4712763975155279,3.9636579778180843,-10.2,8.8,3.952021548103418
0,D02/U08_R02,1970-01-01 00:00:05.900,1970-01-01 00:00:15.300,-0.5309921915059506,1.2799599468053904,-2.6,2.4,1.373857424756233,-0.24403398880543814,1.6574653740789558,-3.5,2.9,1.658855094526816,-0.25947834798693564,2.13441407127812,-5.0,4.9,2.1288348860798636,0.2089776470588236,5.244140454636685,-10.6,11.1,5.1956386116403594,-11.265648235294115,8.527317294893619,-29.1,1.2,14.077487972085839,-1.9693494117647055,4.681294226686325,-19.7,7.6,5.035331412100755
0,D02/U08_R02,1970-01-01 00:00:09.200,1970-01-01 00:00:19.225,-0.6821095101934007,1.349120084449945,-3.1,2.4,1.4996652580216638,-0.5088587641223079,1.4880531213503798,-3.0,2.9,1.5585099588855627,-0.2574865172428842,2.4942788090516204,-5.6,4.9,2.4825989503542774,-0.21086521008403358,4.516420248461119,-7.0,8.6,4.475997649722259,-11.814405378151259,8.04613356975627,-27.8,2.5,14.248706416836619,1.247507731092437,5.812719356991045,-19.7,11.3,5.887973143265094
0,D02/U08_R02,1970-01-01 00:00:15.325,1970-01-01 00:00:25.400,-1.1598138183537186,1.1319914095194135,-3.7,1.5,1.6127444166530127,-1.015578348879098,0.9758774613086357,-3.1,0.8181818181818182,1.4016738086346547,0.6919607818847,2.722906524440325,-5.6,6.2,2.7829382432402956,-1.7059107142857144,5.892431805288857,-19.0,12.5,6.077538061871345,-12.353589285714287,8.214620430834955,-28.2,2.5,14.789914039180623,2.685589285714286,4.19419432183107,-8.6,11.3,4.944879220025274
0,D02/U08_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:13.300,-0.32901264568764577,1.853384348284204,-8.2,2.2,1.864023120199412,0.708313240495137,1.966730241584117,-3.7,4.2,2.0718047526152197,-0.8674908246925489,1.946974787856023,-4.9,4.7,2.1136312211409596,-0.04205800094214712,4.958306346767883,-9.6,12.7,4.908653040017592,-7.758120052711515,7.771393824227562,-23.6,5.2,10.925891152858059,-0.9206759399137447,3.825253213197305,-10.9,8.9,3.897121384882801
0,D02/U08_R03,1970-01-01 00:00:06.900,1970-01-01 00:00:22.700,0.2939271657250471,1.0260555734428773,-2.7,1.9,1.0574154423633537,0.14360174199623352,2.416913132901229,-3.8,4.4,2.3969274437193504,-1.118272171778316,1.8975257461893282,-4.9,5.9,2.186120886061915,-1.06035901968402,6.010338615477272,-14.9,12.7,6.04367835989545,-12.502600023741692,8.855387747944294,-30.2,2.3,15.269726313093459,-2.179958525425192,3.6537813806647335,-10.9,8.1,4.223190166534349
0,D02/U09_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:10.500,0.1810968848542762,2.8896365364530903,-4.9,7.2,2.866320883685643,-0.4421355162711685,1.9339095391182974,-5.0,6.2,1.9648638115989778,0.3082219955406912,2.1970625784583744,-4.8,7.6,2.1967118820464377,0.15959848484848493,6.199600787831984,-21.7,16.7,6.139366466198539,-8.091992424242424,11.022505480373576,-39.2,1.8,13.584772943172993,3.387363636363636,5.700135441629927,-11.6,16.7,6.581485058619047
0,D02/U09_R01,1970-01-01 00:00:05.400,1970-01-01 00:00:15.075,-0.4318584981684982,2.67401455451122,-4.9,7.2,2.6821350680797997,-0.27615212454212457,1.8125279068666913,-5.0,6.2,1.8154372092684086,-0.9157216300366301,1.9719825455858575,-4.6,2.7,2.1562669038433797,0.7820430107526881,5.758190584343636,-11.0,16.7,5.753713140240687,-7.447842741935483,11.243282352490162,-39.2,4.5,13.392293739507862,2.9972607526881716,6.116482884849977,-11.6,16.7,6.756234723768433
0,D02/U09_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:12.150,1.0782874344160673,2.2319175342659094,-3.6,10.6,2.4585627007233164,0.8310288372590381,1.2230933866085978,-2.4,4.1,1.4685527610795888,0.45735269654499655,1.5020541694642244,-3.6,5.7,1.5557039829227617,1.1371225456621001,7.465247915358402,-29.0,16.5,7.4771903541946,-8.209639611872147,10.761050095573083,-34.1,5.0,13.449251939534221,3.982505136986301,5.591107093717877,-5.1,20.1,6.818769399889998
0,D02/U09_R03,1970-01-01 00:00:00.000,1970-01-01 00:00:12.225,0.01108726198263326,2.210453121833002,-6.3,4.4,2.188265036763854,0.7978915012984444,1.9453625658385403,-2.3,5.3,2.084556943371631,-1.3773719807996572,2.104249459735708,-6.2,3.2,2.4972909415032176,0.3322833333333334,6.48085099027177,-18.0,13.4,6.424314218697242,-8.1868,10.189570658698864,-39.2,3.8,12.991323929624896,2.2182,4.025277512439881,-10.2,15.3,4.56061543117934
0,D02/U10_R01,1970-01-01 00:00:00.000,1970-01-01 00:00:13.525,-0.19407157940099115,0.617937904473577,-2.5,1.0,0.6417741710607299,0.4130927601809954,1.3851784036201389,-1.3,4.5,1.432127946160006,0.17325141133376423,1.7601338255768928,-3.5,3.5,1.7510356117995687,-1.677817893217893,3.9773897594483327,-8.2,8.1,4.279989438701374,-11.802159379509378,11.414621004628334,-39.2,4.8,16.339481853628577,0.5317898989898991,3.545484129902334,-7.6,8.9,3.54990831680893
0,D02/U10_R02,1970-01-01 00:00:00.000,1970-01-01 00:00:12.325,0.05223270388615218,0.480357576196924,-0.6,1.6,0.4783897870407002,0.07594768746579089,1.137360245373797,-2.0,3.7,1.128487754666842,0.2766641899288451,1.4090082472090042,-4.4,2.9,1.422020122880796,-2.820012195121951,5.64852761917831,-17.6,5.6,6.262604550821032,-6.63308836114677,10.687342372134335,-36.8,5.1,12.487304050371092,0.7232619597774925,2.826649864861973,-2.9,9.4,2.890200396480304
